CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29033911,74-83-9,0012193-7,200-813-2,1062,IUPAC,bromomethane
29033100,106-93-4,0014790-0,203-444-5,1605,IUPAC,"1,2-dibromoethane"
29032900,513-37-1,0013392-6,208-158-4,1993,IUPAC,1-chloro-2-methylpropene
29031900,75-29-6,0013501-3,200-858-8,2356,IUPAC,2-chloropropane
29033915,74-95-3,0014799-9,200-824-2,2664,IUPAC,dibromomethane
29033921,75-10-5,0048695-3,200-839-4,3252,IUPAC,difluoromethane
29032900,590-21-6,0013506-8,209-675-8,,IUPAC,1-chloropropene
29031900,2425-54-9,0013550-2,219-368-0,,IUPAC,1-chlorotetradecane
29032900,557-98-2,0013507-9,209-187-5,2456,IUPAC,2-chloropropene
29031900,25323-89-1,0014500-6,,,IUPAC,trichloroethane
29032900,624-65-7,0013524-0,210-856-9,,IUPAC,3-chloropropyne
29031900,110-56-5,0015039-0,203-778-1,1993,IUPAC,"1,4-dichlorobutane"
29032900,1653-19-6,0015038-9,216-721-0,,IUPAC,"2,3-dichlorobuta-1,3-diene"
29031900,6130-96-7,0015066-3,228-101-7,,IUPAC,"1,1-dichloro-3,3-dimethylbutane"
29032900,760-23-6,0015041-4,212-079-0,,IUPAC,"3,4-dichlorobut-1-ene"
29033923,75-46-7,0024710-9,200-872-4,1984,IUPAC,trifluoromethane
29032900,926-57-8,0015042-5,213-138-3,,IUPAC,"1,3-dichlorobut-2-ene"
29033924,354-33-6,0019677-0,206-557-8,3220,IUPAC,"1,1,1,2,2-pentafluoroethane"
29033919,106-95-6,0010331-1,203-446-6,1099,IUPAC,3-bromopropene
29033925,75-37-6,0015590-8,200-866-1,1030,IUPAC,"1,1-difluoroethane"
29032900,764-41-0,0015043-6,212-121-8,2920,IUPAC,"1,4-dichlorobut-2-ene"
29033926,811-97-2,0034715-9,,3159,INN,norflurane
29033924,420-46-2,0020183-2,206-996-5,2035,IUPAC,"1,1,1-trifluoroethane"
29033919,109-65-9,0012093-4,203-691-9,1126,IUPAC,1-bromobutane
29032900,821-10-3,0015045-8,212-474-8,,IUPAC,"1,4-dichlorobut-2-yne"
29033919,78-76-2,0012094-5,201-140-7,2339,IUPAC,2-bromobutane
29032900,75-35-4,0015081-2,200-864-0,1303,IUPAC,"1,1-dichloroethylene"
29033919,31844-98-1,0012095-6,250-836-7,,IUPAC,1-bromobut-1-ene
29032900,540-59-0,0015082-3,208-750-2,1150,IUPAC,"1,2-dichloroethylene"
29033919,23074-36-4,0012096-7,245-412-3,,IUPAC,2-bromobut-1-ene
29032900,563-58-6,0015155-3,209-253-3,2047,IUPAC,"1,1-dichloropropene"
29033927,431-89-0,0030730-2,,3296,INN,apaflurane
29033928,75-73-0,0012993-1,200-896-5,1982,IUPAC,carbon tetrafluoride
29033919,4784-77-4,0012097-8,225-332-5,,IUPAC,1-bromobut-2-ene
29032900,542-75-6,0015156-4,208-826-5,2047,IUPAC,"1,3-dichloropropene"
29033927,431-63-0,0050066-3,207-076-6,,IUPAC,"1,1,1,2,3,3-hexafluoropropane"
29033928,355-25-9,0014356-6,,,INN,perflubutane
29033931,754-12-1,0133929-3,,,IUPAC,"2,3,3,3-tetrafluoroprop-1-ene"
29033919,13294-71-8,0012098-9,236-316-2,,IUPAC,2-bromobut-2-ene
29032900,78-88-6,0015157-5,201-153-8,2047,IUPAC,"2,3-dichloropropene"
29033927,460-73-1,0133438-9,,,IUPAC,"1,1,1,3,3-pentafluoropropane"
29033928,76-19-7,0021123-4,,2424,INN,perflutren
29033935,29118-24-9,0130005-6,,,IUPAC,"(1E)-1,3,3,3-tetrafluoroprop-1-ene"
29033919,112-29-8,0012128-8,203-955-3,,IUPAC,1-bromodecane
29032900,87-68-3,0018205-8,201-765-5,2279,IUPAC,"hexachlorobuta-1,3-diene"
29033927,677-56-5,0144469-5,,,IUPAC,"1,1,1,2,2,3-hexafluoropropane"
29033928,355-42-0,0024448-4,,,INN,perflexane
29033935,1645-83-6,0143447-5,,,IUPAC,"1,3,3,3-tetrafluoroprop-1-ene"
29033919,143-15-7,0012148-2,205-587-9,,IUPAC,1-bromododecane
29032900,1888-71-7,0018212-7,217-560-9,,IUPAC,hexachloropropene
29033927,690-39-1,0144470-8,,,IUPAC,"1,1,1,3,3,3-hexafluoropropane"
29033928,76-16-4,0030655-8,200-939-8,2193,IUPAC,perfluoroethane
29033929,353-61-7,0028485-5,206-538-4,,IUPAC,tert-butyl fluoride
29033980,556-56-9,0010357-1,209-130-4,1723,IUPAC,3-iodopropene
29033919,74-96-4,0012150-6,200-825-8,1891,IUPAC,bromoethane
29032900,563-47-3,0019727-3,209-251-2,2554,IUPAC,3-chloro-2-methylpropene
29033927,679-86-7,0144471-9,,,IUPAC,"1,1,2,2,3-pentafluoropropane"
29033939,75-38-7,0015591-9,200-867-7,1959,IUPAC,"1,1-difluoroethylene"
29033928,678-26-2,0041034-4,,,INN,perflenapent
29033929,430-66-0,0049405-3,207-066-1,,IUPAC,"1,1,2-trifluoroethane"
29033980,16355-92-3,0015868-9,240-415-6,,IUPAC,"1,10-diiododecane"
29033919,75-25-2,0012168-6,200-854-6,2515,IUPAC,bromoform
29033927,1814-88-6,0145593-2,,,IUPAC,"1,1,1,2,2-pentafluoropropane"
29033939,116-15-4,0018258-1,204-127-4,1858,IUPAC,hexafluoropropene
29033928,594-91-2,0041035-5,,,INN,perflisopent
29033929,334-56-5,0049739-2,206-380-6,,IUPAC,1-fluorodecane
29033980,75-11-6,0015869-0,200-841-5,,IUPAC,diiodomethane
29033919,629-04-9,0012169-7,211-068-8,,IUPAC,1-bromoheptane
29033939,116-14-3,0023986-1,204-126-9,1081,IUPAC,tetrafluoroethylene
29033928,354-92-7,0041495-9,,,INN,perflisobutane
29033929,334-68-9,0049740-5,206-381-1,,IUPAC,1-fluorododecane
29033980,66688-34-4,0015870-3,,,IUPAC,"2,3-diiodo-2-methylbutane"
29033919,1974-04-5,0012170-0,217-824-3,,IUPAC,2-bromoheptane
29033939,359-11-5,0024707-4,206-626-2,,IUPAC,trifluoroethylene
29033928,307-34-6,0049679-7,206-199-2,,IUPAC,octadecafluorooctane
29033929,335-65-9,0049751-8,206-395-8,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-heptadecafluorooctane"
29033980,998-76-5,0015873-6,,,IUPAC,"1,2-diiodopentane"
29033919,1974-05-6,0012171-1,217-825-9,,IUPAC,3-bromoheptane
29033939,75-02-5,0025189-8,200-832-6,1860,IUPAC,fluoroethylene
29033928,307-59-5,0049683-3,206-204-8,,IUPAC,hexacosafluorododecane
29033929,353-36-6,0049806-6,206-531-6,2453,IUPAC,fluoroethane
29033980,66688-38-8,0015874-7,,,IUPAC,"2,3-diiodopentane"
29033919,998-93-6,0012172-2,213-653-3,,IUPAC,4-bromoheptane
29033939,355-08-8,0030689-8,206-576-1,,IUPAC,"3,3,4,4,5,5,5-heptafluoropent-1-ene"
29033928,307-62-0,0049685-5,206-206-9,,IUPAC,triacontafluorotetradecane
29033929,355-37-3,0049828-2,206-581-9,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluorohexane"
29033980,627-31-6,0015875-8,210-993-4,,IUPAC,"1,3-diiodopropane"
29033919,112-82-3,0012174-4,204-008-7,,IUPAC,1-bromohexadecane
29033939,382-21-8,0043779-6,609-533-9,,IUPAC,"1,1,3,3,3-pentafluoro-2-(trifluoromethyl)prop-1-ene"
29033928,335-57-9,0049748-3,206-392-1,,IUPAC,hexadecafluoroheptane
29033929,359-35-3,0049853-3,206-628-3,,IUPAC,"1,1,2,2-tetrafluoroethane"
29033980,542-69-8,0018932-2,208-824-4,,IUPAC,1-iodobutane
29033919,111-25-1,0012175-5,203-850-2,,IUPAC,1-bromohexane
29033939,355-63-5,0049835-1,206-590-8,,IUPAC,"1,1,2,3,3,4,4,5,5,6,6,7,7,7-tetradecafluorohept-1-ene"
29033928,355-04-4,0049825-9,206-575-6,,IUPAC,"1,1,1,2,2,3,3,4,5,5,5-undecafluoro-4-(trifluoromethyl)pentane"
29033929,373-14-8,0049894-2,206-763-8,,IUPAC,1-fluorohexane
29033980,513-48-4,0018933-3,208-163-1,2390,IUPAC,2-iodobutane
29033919,3377-86-4,0012176-6,222-173-3,,IUPAC,2-bromohexane
29033939,360-89-4,0049861-3,206-640-9,2422,IUPAC,"1,1,1,2,3,4,4,4-octafluorobut-2-ene"
29033928,355-49-7,0049833-9,206-588-7,,IUPAC,tetratriacontafluorohexadecane
29033929,375-97-3,0049919-4,206-802-9,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10-henicosafluorodecane"
29033980,2050-77-3,0018936-6,218-104-1,,IUPAC,1-iododecane
29033919,3377-87-5,0012177-7,222-174-9,,IUPAC,3-bromohexane
29033939,374-27-6,0049900-3,206-775-3,,IUPAC,"3,3,4,4,4-pentafluorobut-1-ene"
29033928,1735-48-4,0053977-5,217-079-4,,IUPAC,"1,1,1,2,2,3,4,5,5,6,6,6-dodecafluoro-3,4-bis(trifluoromethyl)hexane"
29033929,408-38-8,0050017-4,206-989-7,,IUPAC,1-fluorohexadecane
29033980,4292-19-7,0018938-8,224-293-1,,IUPAC,1-iodododecane
29033919,107-82-4,0012195-9,203-522-9,2341,IUPAC,1-bromo-3-methylbutane
29033939,376-22-7,0049922-9,206-807-6,,IUPAC,"1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-octadecafluoronon-1-ene"
29033929,421-07-8,0050023-2,207-002-2,,IUPAC,"1,1,1-trifluoropropane"
29033980,75-03-6,0018939-9,200-833-1,,IUPAC,iodoethane
29033919,507-36-8,0012196-0,208-071-1,,IUPAC,2-bromo-2-methylbutane
29033939,376-87-4,0049929-6,206-817-0,,IUPAC,"1,1,2,3,3,4,4,5,5,5-decafluoropent-1-ene"
29033929,463-11-6,0050160-0,207-333-2,,IUPAC,1-fluorooctane
29033980,75-47-8,0018941-3,200-874-5,,IUPAC,iodoform
29033919,870-63-3,0012197-1,212-799-5,,IUPAC,1-bromo-3-methylbut-2-ene
29033939,382-10-5,0049944-5,206-840-6,,IUPAC,"3,3,3-trifluoro-2-(trifluoromethyl)prop-1-ene"
29033929,592-50-7,0050781-3,209-761-5,,IUPAC,1-fluoropentane
29033980,4282-40-0,0018942-4,224-285-8,,IUPAC,1-iodoheptane
29033919,18908-66-2,0012200-9,242-659-9,,IUPAC,3-(bromomethyl)heptane
29033939,559-14-8,0050614-9,209-202-5,,IUPAC,"1,1,2,3,3,4,4,5,5,6,6,7,7,8,8,8-hexadecafluorooct-1-ene"
29033929,593-33-9,0050790-4,209-788-2,,IUPAC,1-fluorotetradecane
29033980,544-77-4,0018943-5,208-879-4,,IUPAC,1-iodohexadecane
29033919,78-77-3,0012201-0,201-141-2,2342,IUPAC,1-bromo-2-methylpropane
29033939,677-21-4,0050804-3,211-637-0,,IUPAC,"3,3,3-trifluoroprop-1-ene"
29033929,593-53-3,0050793-7,209-796-6,2454,IUPAC,fluoromethane
29033980,638-45-9,0018944-6,211-339-0,,IUPAC,1-iodohexane
29033919,507-19-7,0012202-1,208-065-9,2342,IUPAC,2-bromo-2-methylpropane
29033939,678-65-9,0050811-2,211-650-1,,IUPAC,"3,3,4,4,5,5,6,6-octafluoroocta-1,7-diene"
29033929,661-11-0,0051444-3,211-545-0,,IUPAC,1-fluoroheptane
29033980,74-88-4,0018947-9,200-819-5,2644,IUPAC,iodomethane
29033939,685-63-2,0051149-9,211-681-0,,IUPAC,"1,1,2,3,4,4-hexafluorobuta-1,3-diene"
29033929,2366-52-1,0055253-4,219-123-8,,IUPAC,1-fluorobutane
29033980,541-28-6,0018948-0,208-773-8,,IUPAC,1-iodo-3-methylbutane
29033939,661-54-1,0051445-4,211-548-7,,IUPAC,"3,3,3-trifluoroprop-1-yne"
29033929,27987-06-0,0073889-6,248-764-6,,IUPAC,trifluoroethane
29033980,594-38-7,0018949-1,209-838-3,,IUPAC,2-iodo-2-methylbutane
29033939,690-27-7,0051497-6,211-717-5,,IUPAC,"1,1,3,3,3-pentafluoroprop-1-ene"
29033929,624-72-6,0144468-4,,,IUPAC,"1,2-difluoroethane"
29033980,513-38-2,0018950-4,208-160-5,2391,IUPAC,1-iodo-2-methylpropane
29033939,692-50-2,0051506-0,211-732-7,,IUPAC,"1,1,1,4,4,4-hexafluorobut-2-yne"
29033929,407-59-0,0144472-0,,,IUPAC,"1,1,1,4,4,4-hexafluorobutane"
29033980,558-17-8,0018951-5,209-190-1,2391,IUPAC,2-iodo-2-methylpropane
29033939,755-25-9,0051659-6,212-047-6,,IUPAC,"1,1,2,3,3,4,4,5,5,6,6,6-dodecafluorohex-1-ene"
29033929,406-58-6,0144473-1,,,IUPAC,"1,1,1,3,3-pentafluorobutane"
29033980,629-93-6,0018956-0,211-117-3,,IUPAC,1-iodooctadecane
29033939,818-92-8,0051837-6,212-459-6,,IUPAC,3-fluoroprop-1-ene
29033929,138495-42-8,0144474-2,,,IUPAC,"1,1,1,2,2,3,4,5,5,5-decafluoropentane"
29033980,629-27-6,0018957-1,211-084-5,,IUPAC,1-iodooctane
29033939,1184-60-7,0052851-8,214-669-3,,IUPAC,2-fluoroprop-1-ene
29033929,692-49-9,0144475-3,,,IUPAC,"(2Z)-1,1,1,4,4,4-hexafluorobut-2-ene"
29033980,557-36-8,0018958-2,209-172-3,,IUPAC,2-iodooctane
29033939,1584-03-8,0052905-5,216-436-1,,IUPAC,"1,1,1,3,4,4,5,5,5-nonafluoro-2-(trifluoromethyl)pent-2-ene"
29033980,628-17-1,0018959-3,211-030-0,,IUPAC,1-iodopentane
29033939,1516-64-9,0053467-8,216-168-5,2422,IUPAC,"(2E)-1,1,1,2,3,4,4,4-octafluorobut-2-ene"
29037100,75-45-6,0013275-2,200-871-9,1018,IUPAC,chlorodifluoromethane
29037620,75-63-8,0012296-3,200-887-6,1009,IUPAC,bromotrifluoromethane
29037200,34077-87-7,0017522-4,,,IUPAC,dichlorotrifluoroethane
29037610,353-59-3,0012110-8,206-537-9,1974,IUPAC,bromochlorodifluoromethane
29037200,354-23-4,0017523-5,206-549-4,,IUPAC,"1,2-dichlorotrifluoroethane"
29037400,75-68-3,0013274-1,200-891-8,2517,IUPAC,"1-chloro-1,1-difluoroethane"
29037300,430-57-9,0017554-2,,,IUPAC,"1,2-dichloro-1-fluoroethane"
29037200,306-83-2,0017524-6,206-190-3,,IUPAC,"dichloro-1,1,1-trifluoroethane"
29037400,25497-29-4,0017558-6,,2517,IUPAC,chlorodifluoroethane
29037300,1717-00-6,0017555-3,605-613-2,,IUPAC,"1,1-dichloro-1-fluoroethane"
29037200,812-04-4,0017568-8,,,IUPAC,"1,1-dichloro-1,2,2-trifluoroethane"
29037400,338-64-7,0017561-1,,,IUPAC,"1-chloro-1,2-difluoroethane"
29037300,430-53-5,0017556-4,,,IUPAC,"1,1-dichloro-2-fluoroethane"
29037500,127564-92-5,0017646-5,,,IUPAC,dichloropentafluoropropane
29037200,90454-18-5,0140904-7,,,IUPAC,"dichloro-1,1,2-trifluoroethane"
29037400,338-65-8,0017562-2,,,IUPAC,"2-chloro-1,1-difluoroethane"
29037300,25167-88-8,0017557-5,,,IUPAC,dichlorofluoroethane
29037690,27336-23-8,0014467-2,248-414-2,,IUPAC,"1,1-dibromotetrafluoroethane"
29037500,13474-88-9,0017649-8,,,IUPAC,"1,1-dichloro-1,2,2,3,3-pentafluoropropane"
29037690,124-73-2,0014834-5,204-711-9,,IUPAC,"1,2-dibromotetrafluoroethane"
29037500,111512-56-2,0017650-1,,,IUPAC,"1,1-dichloro-1,2,3,3,3-pentafluoropropane"
29037690,25497-30-7,0039892-5,247-042-8,,IUPAC,dibromotetrafluoroethane
29037500,422-56-0,0017651-2,207-016-9,,IUPAC,"dichloro-1,1,1,2,2-pentafluoropropane"
29037500,422-48-0,0017652-3,,,IUPAC,"2,3-dichloro-1,1,1,2,3-pentafluoropropane"
29037760,76-15-3,0013443-0,200-938-2,1020,IUPAC,chloropentafluoroethane
29037500,431-86-7,0017653-4,,,IUPAC,"1,2-dichloro-1,1,3,3,3-pentafluoropropane"
29037760,374-07-2,0013597-7,206-774-8,,IUPAC,"1,1-dichlorotetrafluoroethane"
29037500,422-44-6,0017654-5,,,IUPAC,"1,2-dichloro-1,1,2,3,3-pentafluoropropane"
29037760,1320-37-2,0013699-2,215-300-9,1078,IUPAC,dichlorotetrafluoroethane
29037500,507-55-1,0017663-6,208-076-9,,IUPAC,"1,3-dichloro-1,1,2,2,3-pentafluoropropane"
29037760,75-71-8,0015062-9,200-893-9,1028,IUPAC,dichlorodifluoromethane
29037500,136013-79-1,0017674-9,,,IUPAC,"1,3-dichloro-1,1,2,3,3-pentafluoropropane"
29037790,79-38-9,0013576-2,201-201-8,1082,IUPAC,chlorotrifluoroethylene
29037760,76-14-2,0015175-7,,1958,INN,cryofluorane
29037500,128903-21-9,0017676-1,,,IUPAC,"2,2-dichloropentafluoropropane"
29037790,75-72-9,0013577-3,200-894-4,1022,IUPAC,chlorotrifluoromethane
29037800,353-58-2,0012131-3,206-536-3,,IUPAC,bromodichlorofluoromethane
29037760,75-69-4,0024568-1,,1078,IUPAC,trichlorofluoromethane
29037790,354-56-3,0013711-1,,,IUPAC,pentachlorofluoroethane
29037800,75-62-7,0012294-1,200-886-0,,IUPAC,bromotrichloromethane
29037760,76-13-1,0024608-2,200-936-1,1993,IUPAC,"1,1,2-trichlorotrifluoroethane"
29037790,76-11-9,0013712-2,200-934-0,,IUPAC,"tetrachloro-2,2-difluoroethane"
29037800,598-73-2,0012295-2,209-948-1,2419,IUPAC,bromotrifluoroethylene
29037760,354-58-5,0030035-6,206-564-6,,IUPAC,"1,1,1-trichlorotrifluoroethane"
29037790,28605-74-5,0013715-5,249-101-3,,IUPAC,tetrachlorodifluoroethane
29037800,594-18-3,0014785-3,209-829-4,,IUPAC,dibromodichloromethane
29037760,26523-64-8,0039896-9,247-758-0,1078,IUPAC,trichlorotrifluoroethane
29037790,135401-87-5,0013719-9,,,IUPAC,heptachlorofluoropropane
29037800,75-61-6,0014786-4,200-885-5,1941,IUPAC,dibromodifluoromethane
29038300,2385-85-5,0016768-0,219-196-6,2761,IUPAC,"1,1a,2,2,3,3a,4,5,5,5a,5b,6-dodecachlorooctahydro-1H-1,3,4-(methanetriyl)cyclobuta[cd]pentalene"
29037980,151-67-7,0018122-6,,,INN,halothane
29037930,107-04-0,0012111-9,203-456-0,2996,IUPAC,1-bromo-2-chloroethane
29037790,422-81-1,0013726-8,,,IUPAC,heptachloro-2-fluoropropane
29037800,754-34-7,0018154-4,212-045-5,,IUPAC,heptafluoro-1-iodopropane
29037980,353-83-3,0024708-5,206-541-0,,IUPAC,"1,1,1-trifluoroiodoethane"
29037930,74-97-5,0012112-0,200-826-3,1887,IUPAC,bromochloromethane
29038200,309-00-2,0010309-3,,2761,ISO,aldrin
29038910,3322-93-8,0025472-8,222-036-8,,IUPAC,"1,2-dibromo-4-(1,2-dibromoethyl)cyclohexane"
29037790,661-96-1,0013824-9,,,IUPAC,"hexachloro-3,3-difluoropropane"
29037800,354-64-3,0021385-4,206-566-7,,IUPAC,pentafluoroiodoethane
29038100,608-73-1,0018206-9,,2761,ISO,BHC or HCH
29037980,593-71-5,0029222-8,209-804-8,,IUPAC,chloroiodomethane
29037930,6974-77-2,0012113-1,230-224-6,,IUPAC,1-bromo-3-chloro-2-methylpropane
29038200,57-74-9,0013096-1,,2996,ISO,chlordane
29038910,31454-48-5,0025473-9,250-640-1,,IUPAC,tetrabromocyclooctane
29037790,134452-44-1,0013851-2,,,IUPAC,hexachlorodifluoropropane
29037800,353-54-8,0024501-2,206-535-8,,IUPAC,tribromofluoromethane
29038100,58-89-9,0027134-1,,2761,INN,lindane
29037980,6940-76-7,0029223-9,230-088-8,,IUPAC,1-chloro-3-iodopropane
29037930,109-70-6,0012114-2,203-697-1,2688,IUPAC,1-bromo-3-chloropropane
29038200,76-44-8,0018139-5,,2761,ISO,heptachlor
29038910,3194-57-8,0025474-0,,,IUPAC,"1,2,5,6-tetrabromocyclooctane"
29037790,1645-71-2,0013862-5,,,IUPAC,"hexachloro-2,3-difluoropropane"
29037800,2314-97-8,0024709-6,219-014-5,,IUPAC,trifluoroiodomethane
29038980,25637-99-4,0010600-3,247-148-4,,IUPAC,hexabromocyclododecane
29039300,608-93-5,0028670-4,210-172-0,,IUPAC,pentachlorobenzene
29038100,319-84-6,0049155-4,,2811,IUPAC,"(1α,2α,3β,4α,5β,6β)-1,2,3,4,5,6-hexachlorocyclohexane"
29037980,1682-31-1,0053878-3,216-862-8,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5-undecafluoro-7-iodoheptane"
29037930,75-27-4,0012132-4,200-856-7,,IUPAC,bromodichloromethane
29037790,3182-26-1,0013863-6,,,IUPAC,"hexachloro-2,2-difluoropropane"
29037800,677-69-0,0030657-0,211-643-3,,IUPAC,heptafluoro-2-iodopropane
29038980,30462-53-4,0012007-0,,,IUPAC,"(1R,2S,4R)-2-chlorobornane"
29039100,108-90-7,0013163-5,203-628-5,1134,IUPAC,chlorobenzene
29039200,118-74-1,0018201-4,204-273-9,2729,IUPAC,hexachlorobenzene
29039910,85-22-3,0028667-9,201-593-0,,IUPAC,"2,3,4,5,6-pentabromoethylbenzene"
29038100,319-85-7,0049156-5,,,IUPAC,"(1α,2β,3α,4β,5α,6β)-1,2,3,4,5,6-hexachlorocyclohexane"
29037980,10297-05-9,0063379-4,233-669-4,,IUPAC,1-chloro-4-iodobutane
29037930,400-44-2,0013336-8,,,IUPAC,"2-chloro-1,1,1,4,4,4-hexafluorobut-2-ene"
29037790,134237-31-3,0013868-1,,,IUPAC,pentachlorotrifluoropropane
29037800,630-25-1,0033682-3,211-136-7,,IUPAC,"1,2-dibromotetrachloroethane"
29039400,36355-01-8,0023614-6,252-994-2,,IUPAC,hexabromobiphenyl
29038980,108-85-0,0012126-6,203-622-2,,IUPAC,bromocyclohexane
29039100,95-50-1,0015007-2,202-425-9,1591,IUPAC,"1,2-dichlorobenzene"
29039200,50-29-3,0024559-0,,2761,INN,clofenotane
29038100,319-86-8,0049157-6,,,IUPAC,"(1α,2α,3α,4β,5α,6β)-hexachlorocyclohexane"
29037930,75-88-7,0013575-1,200-912-0,1983,IUPAC,"chloro-1,1,1-trifluoroethane"
29037790,1652-89-7,0013875-0,,,IUPAC,"pentachloro-3,3,3-trifluoropropane"
29037800,423-55-2,0040066-8,,,INN,perflubron
29039400,59080-40-9,0143035-9,,,IUPAC,"2,2',4,4',5,5'-hexabromobiphenyl"
29039980,27323-18-8,0010601-4,248-405-3,,IUPAC,chlorobiphenyl
29038980,137-43-9,0012127-7,205-294-6,,IUPAC,bromocyclopentane
29039100,106-46-7,0015009-4,203-400-5,3077,IUPAC,"1,4-dichlorobenzene"
29038100,6108-10-7,0060521-0,,,IUPAC,"(1α,2α,3α,4β,5β,6β)-hexachlorocyclohexane"
29037930,354-04-1,0014469-4,206-543-1,,IUPAC,"1,2-dibromotrifluoroethane"
29037790,2354-05-4,0013903-7,,,IUPAC,"pentachloro-2,3,3-trifluoropropane"
29037800,307-43-7,0041499-3,,,INN,perflubrodec
29039400,59261-08-4,0143037-1,,,IUPAC,"2,2',4,4',6,6'-hexabromobiphenyl"
29039980,25321-22-6,0010602-5,246-837-7,,IUPAC,dichlorobenzene
29038980,2550-36-9,0012198-2,,,IUPAC,(bromomethyl)cyclohexane
29037930,1868-53-7,0014583-5,,,IUPAC,dibromofluoromethane
29037790,1599-43-5,0013973-1,,,IUPAC,"pentachloro-1,3,3-trifluoropropane"
29037800,27636-85-7,0073757-5,248-584-8,,IUPAC,heptafluoroiodopropane
29043100,1763-23-1,0045291-5,,,IUPAC,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonic acid"
29041000,27176-87-0,0010604-7,248-289-4,2586,IUPAC,dodecylbenzenesulfonic acid
29039400,119264-53-8,0143048-4,,,IUPAC,"2,2',3,5,5',6-hexabromobiphenyl"
29039980,76253-60-6,0010603-6,278-404-3,,IUPAC,dichloro[(dichlorophenyl)methyl]toluene
29038980,6294-40-2,0012199-3,228-559-8,,IUPAC,1-bromo-4-methylcyclohexane
29037930,1511-62-2,0014668-9,216-149-1,,IUPAC,bromodifluoromethane
29037790,2354-06-5,0013978-6,,,IUPAC,"pentachloro-2,2,3-trifluoropropane"
29037800,29809-34-5,0074676-9,249-865-8,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20-hentetracontafluoro-20-iodoicosane"
29041000,28348-53-0,0010605-8,248-983-7,,IUPAC,sodium cumenesulfonate
29043200,29081-56-9,0074346-4,249-415-0,,IUPAC,"ammonium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate"
29042000,619-93-2,0010607-0,210-620-5,,IUPAC,"cis-4,4'-dinitrostilbene"
29043300,29457-72-5,0074503-9,249-644-6,,IUPAC,"lithium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate"
29039400,93261-83-7,0143056-4,,,IUPAC,"2,2',3,4',6,6'-hexabromobiphenyl"
29039980,98-07-7,0011618-7,202-634-5,2226,IUPAC,"α,α,α-trichlorotoluene"
29038980,1474-58-4,0013231-0,,,IUPAC,3β-chloro-5α-cholestane
29037930,373-52-4,0014730-8,609-414-1,,IUPAC,bromofluoromethane
29037790,1652-74-0,0014021-6,,,IUPAC,"pentachloro-1,2,3-trifluoropropane"
29037800,29809-35-6,0074677-0,249-866-3,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18-heptatriacontafluoro-18-iodooctadecane"
29043400,2795-39-3,0045292-6,,,IUPAC,"potassium 1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate"
29041000,2217-82-5,0010606-9,218-717-4,,IUPAC,sodium biphenyl-4-sulfonate
29042000,1817-47-6,0010608-1,217-326-6,,IUPAC,p-nitrocumene
29039400,955955-53-0,0143065-5,,,IUPAC,"2,2',3,3',6,6'-hexabromobiphenyl"
29039980,98-08-8,0011619-8,202-635-0,2338,IUPAC,"α,α,α-trifluorotoluene"
29038980,56114-17-1,0013232-1,,,IUPAC,5-chloro-5α-cholestane
29037930,353-93-5,0014739-7,,,IUPAC,"1,1,1,2-tetrabromofluoroethane"
29037790,2268-44-2,0014023-8,,,IUPAC,"1,1,2,2-tetrachlorotetrafluoropropane"
29037800,29809-36-7,0074678-1,249-867-9,,IUPAC,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18,19,19,20,20,21,21,22,22-pentatetracontafluoro-22-iododocosane"
29043500,91036-71-4,0101659-7,,,IUPAC,"magnesium bis(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonate)"
29041000,4124-42-9,0011081-6,223-927-4,,IUPAC,ammonium toluene-4-sulfonate
29042000,145-39-1,0012640-9,205-651-6,,IUPAC,"1-tert-butyl-3,4,5-trimethyl-2,6-dinitrobenzene"
29039400,955955-54-1,0143068-8,,,IUPAC,"2,2',3,4',5,6'-hexabromobiphenyl"
29039980,100-39-0,0011671-2,202-847-3,1737,IUPAC,α-bromotoluene
29038980,910-31-6,0013235-4,213-004-4,,IUPAC,3β-chlorocholest-5-ene
