CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29349990,475480-88-7,0042726-9,,,IUPAC,"4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]-1-benzothiophene-7-carbaldehyde"
29349990,871038-72-1,0042727-0,,,INNM,raltegravir potassium
29349990,521266-46-6,0042728-1,,,IUPAC,"(2S)-1-{N-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethyl]glycyl}pyrrolidine-2-carbonitrile"
29349990,635724-55-9,0042729-2,,,IUPAC,(2S)-2-[(S)-(2-ethoxyphenoxy)phenylmethyl]morpholine succinate
29349990,649761-25-1,0042730-5,,,IUPAC,"methyl N-{4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]benzyl}glycinate hydrochloride"
29349990,655233-39-9,0042731-6,,,IUPAC-GEN1,"4-nitrobenzyl (7R)-7-amino-3-((2S)-tetrahydrofuran-2-yl)-3,4-didehydrocepham-4-carboxylate hydrochloride"
29349990,663603-70-1,0042732-7,,,IUPAC,(2Z)-3-(methylamino)-1-(2-thienyl)prop-2-en-1-one
29349990,744239-10-9,0042733-8,,,IUPAC,"DNA, d(P-thio) (G-A-T-C-C-G-C-G-G-G-A-A-A-T), tridecasodium salt"
29349990,872728-82-0,0042734-9,,,IUPAC,"N-[4-(5-oxo-4,5-dihydro-1,2,4-oxadiazol-3-yl)phenyl]glycine"
29349990,128517-07-7,0042779-2,,,INN,romidepsin
29349990,151823-14-2,0042781-6,,,INN,sapacitabine
29349990,791635-59-1,0042782-7,,,INN,simotaxel
29349990,296251-72-4,0042796-3,,,INN,velimogene aliplasmid
29349990,250386-15-3,0042798-5,,,INN,apadenoson
29349990,769901-96-4,0042803-5,,,INN,capeserod
29349990,247046-52-2,0042813-7,,,INN,dilopetine
29349990,172673-20-0,0042819-3,,,INN,fosaprepitant
29349990,221877-54-9,0042824-0,,,INN,zotarolimus
29349990,763903-67-9,0042825-1,,,INN,fosalvudine tidoxil
29349990,863031-21-4,0042855-7,,,INN,azilsartan medoxomil
29349990,868540-17-4,0042861-5,,,INN,carfilzomib
29349990,872847-66-0,0042863-7,,,INN,cenersen
29349990,405159-59-3,0042883-1,,,INN,idrabiotaparinux sodium
29349990,62253-63-8,0042890-0,,,INN,nepidermin
29349990,518048-05-0,0042901-6,,,INN,raltegravir
29349990,787548-03-2,0042902-7,,,INN,regrelor
29349990,93265-81-7,0042906-1,,,INN,ropidoxuridine
29349990,925681-61-4,0042918-5,,,INN,trabedersen
29349990,119567-79-2,0042933-4,,,INN,taribavirin
29349990,320345-99-1,0042941-4,,,INN,aclidinium bromide
29349990,541550-19-0,0042946-9,,,INN,apilimod
29349990,160707-69-7,0042947-0,,,INN,apricitabine
29349990,147403-03-0,0042949-2,,,INN,azilsartan
29349990,627861-07-8,0042951-6,,,INN,beperminogene perplasmid
29349990,188181-42-2,0042962-9,,,INN,elacytarabine
29349990,335619-18-6,0042970-9,,,INN,inakalant
29349990,189059-71-0,0042971-0,,,INN,lapaquistat
29349990,170632-47-0,0042974-3,,,INN,lificiguat
29349990,219923-85-0,0042981-2,,,INN,pramiconazole
29349990,524684-52-4,0042982-3,,,INN,prinaberel
29349990,188116-07-6,0042999-2,,,INN,imepitoin
29349990,852313-25-8,0043003-5,,,INN,litenimod
29349990,269718-84-5,0043014-8,,,INN,pardoprunox
29349990,332012-40-5,0043020-6,,,INN,telatinib
29349990,872525-61-6,0043023-9,,,INN,votucalis
29349990,110488-70-5,0043920-3,,,ISO,dimethomorph
29349990,119313-12-1,0043982-7,404-360-3,,IUPAC,2-benzyl-2-dimethylamino-4’-morpholinobutyrophenone
29349990,200509-41-7,0043986-1,,,ISOM,quizalofop-P-tefuryl
29349990,135319-73-2,0044057-3,,,IUPAC,"1-{[3-(2-chlorophenyl)-2-(4-fluorophenyl)oxiran-2-yl]methyl}-1H-1,2,4-triazole"
29349990,135158-54-2,0044063-1,,,ISOM,acibenzolar-S-methyl
29349990,143860-04-2,0044101-0,,,IUPAC,"3-ethyl-2-methyl-2-(3-methylbutyl)-1,3-oxazolidine"
29349990,168689-49-4,0044184-9,,,IUPAC,"hexadecyl 4-chloro-3-{[2-(5,5-dimethyl-2,4-dioxo-1,3-oxazolidin-3-yl)-4,4-dimethyl-3-oxopentanoyl]amino}benzoate"
29349990,18600-59-4,0044217-1,,,IUPAC,"2,2'-benzene-1,4-diylbis(4H-3,1-benzoxazin-4-one)"
29349990,33813-20-6,0044299-9,,,IUPAC,"5,6-dihydroimidazo[2,1-c][1,2,4]dithiazole-3-thione"
29349990,39807-15-3,0044322-1,,,ISO,oxadiargyl
29349990,5117-12-4,0044355-0,418-140-1,,IUPAC,1-(morpholin-4-yl)prop-2-en-1-one
29349990,61571-06-0,0044419-9,,,IUPAC,tetrahydro-2H-thiopyran-3-carbaldehyde
29349990,66441-23-4,0044456-4,,,ISOM,fenoxaprop-ethyl
29349990,82558-50-7,0044546-5,,,ISO,isoxaben
29349990,84332-86-5,0044561-4,,,ISO,chlozolinate
29349990,132-19-4,0044784-7,205-050-9,,INNM,diethylthiambutene hydrochloride
29349990,87674-68-8,0045314-5,,,ISO,dimethenamid
29349990,7747-35-5,0046299-7,231-810-4,,IUPAC,"7a-ethyldihydro-1H-[1,3]oxazolo[3,4-c][1,3]oxazole"
29349990,51898-34-1,0047508-1,,,INNM,DL-α-tocopheryl nicotinate
29349990,211867-47-9,0047811-5,,,ISO,flumorph
29349990,2168-68-5,0047822-8,,,IUPAC,4-[bis(aziridin-1-yl)phosphorothioyl]morpholine
29349990,101903-30-4,0047829-5,,,ISO,pefurazoate
29349990,103361-09-7,0047834-2,,,ISO,flumioxazin
29349990,126448-41-7,0047847-7,,,ISO,acibenzolar
29349990,210631-68-8,0047861-5,,,ISO,topramezone
29349990,163269-30-5,0047877-3,,,ISO,bethoxazin
29349990,163515-14-8,0047878-4,,,ISO,dimethenamid-P
29349990,163520-33-0,0047879-5,,,ISOM,isoxadifen-ethyl
29349990,131807-57-3,0047898-8,,,ISO,famoxadone
29349990,58842-20-9,0047905-0,,,ISO,nithiazine
29349990,243973-20-8,0047917-4,,,ISO,pinoxaden
29349990,256412-89-2,0047926-5,,,ISO,metamifop
29349990,209866-92-2,0047941-4,,,ISO,isoxadifen
29349990,30043-55-1,0047974-3,,,ISO,buthiuron
29349990,31895-21-3,0047981-2,,,ISO,thiocyclam
29349990,34205-21-5,0047993-6,,,ISO,dimefuron
29349990,104653-34-1,0048007-9,,,ISO,difethialone
29349990,110956-75-7,0048024-0,,,ISO,pentoxazone
29349990,116170-30-0,0048032-0,,,ISO,thicyofen
29349990,116255-48-2,0048033-1,,,ISO,bromuconazole
29349990,117337-19-6,0048035-3,,,ISOM,fluthiacet-methyl
29349990,119446-68-3,0048043-3,,,ISO,difenoconazole
29349990,139001-49-3,0048065-9,,,ISO,profoxydim
29349990,141112-06-3,0048069-3,,,ISO,isoxachlortole
29349990,141112-29-0,0048070-6,,,ISO,isoxaflutole
29349990,142459-58-3,0048075-1,,,ISO,flufenacet
29349990,149253-65-6,0048094-4,,,ISO,fluthiacet
29349990,361377-29-9,0048109-4,,,ISO,fluoxastrobin
29349990,101205-02-1,0048123-2,,,ISO,cycloxydim
29349990,112839-32-4,0048130-1,,,ISO,furconazole-cis
29349990,112839-33-5,0048131-2,,,ISO,furconazole
29349990,113158-40-0,0048135-6,,,ISO,fenoxaprop-P
29349990,134074-64-9,0048142-5,,,ISO,oxpoconazole
29349990,135186-78-6,0048145-8,,,ISO,pyriftalid
29349990,133855-98-8,0048146-9,603-915-9,,ISO,epoxiconazole
29349990,153197-14-9,0048150-5,,,ISO,oxaziclomefone
29349990,153233-91-1,0048151-6,,,ISO,etoxazole
29349990,173584-44-6,0048173-2,,,ISO,indoxacarb
29349990,174212-12-5,0048175-4,,,ISOM,oxpoconazole fumarate
29349990,175217-20-6,0048178-7,,,ISO,silthiofam
29349990,183675-82-3,0048186-7,,,ISO,penthiopyrad
29349990,3773-49-7,0048212-2,,,IUPAC,"3,3'-ethane-1,2-diylbis(4,6-dimethyl-1,3,5-thiadiazinane-2-thione)"
29349990,41219-31-2,0048225-7,,,ISO,dithicrofos
29349990,41219-32-3,0048226-8,,,ISO,thicrofos
29349990,42089-03-2,0048231-5,,,ISO,cyprazole
29349990,51707-55-2,0048241-7,,,ISO,thidiazuron
29349990,54864-61-8,0048259-7,,,ISO,myclozolin
29349990,55290-64-7,0048261-1,,,ISO,dimethipin
29349990,55807-46-0,0048266-6,,,ISO,monisouron
29349990,55808-13-4,0048267-7,,,ISO,carboxazole
29349990,55861-78-4,0048269-9,,,ISO,isouron
29349990,121776-33-8,0048272-4,,,ISO,furilazole
29349990,123249-43-4,0048279-1,,,ISO,thidiazimin
29349990,123572-88-3,0048283-7,,,ISO,furametpyr
29349990,131341-86-1,0048288-2,,,ISO,fludioxonil
29349990,447399-55-5,0048295-1,,,ISO,pyroxasulfone
29349990,95617-09-7,0048327-2,,,ISO,fenoxaprop
29349990,7411-47-4,0048330-7,,,ISO,morfamquat
29349990,60207-93-4,0048366-9,,,ISO,etaconazole
29349990,60589-06-2,0048369-2,,,ISO,metoxadiazone
29349990,63771-69-7,0048389-6,,,ISO,zolaprofos
29349990,65691-00-1,0048401-5,,,ISO,triarathene
29349990,69327-76-0,0048432-2,,,IUPAC,"2-(tert-butylimino)-3-isopropyl-5-phenyl-1,3,5-thiadiazinan-4-one"
29349990,70166-48-2,0048442-4,,,ISO,pyroxyfur
29349990,71283-80-2,0048461-7,,,ISOM,fenoxaprop-P-ethyl
29349990,77732-09-3,0048485-5,,,ISO,oxadixyl
29349990,81777-89-1,0048517-6,,,ISO,clomazone
29349990,22976-86-9,0048552-9,,,ISO,polyoxorim
29349990,87757-18-4,0048555-2,,,ISO,isoxapyrifop
29349990,96491-05-3,0048575-6,,,ISO,thenylchlor
29349990,98730-04-2,0048581-4,,,ISO,benoxacor
29349990,82-65-5,0048755-8,,,IUPAC,"2H-naphtho[1,8-cd]thiazole-3,5-disulfonic acid 1,1-dioxide"
29349990,84-23-1,0048850-6,201-523-9,,IUPAC,"naphtho[1,2-d][1,2,3]oxadiazole-5-sulfonic acid"
29349990,84-91-3,0048859-5,201-573-1,,IUPAC,"7-nitronaphtho[1,2-d][1,2,3]oxadiazole-5-sulfonic acid"
29349990,362-66-3,0049863-5,,,IUPAC,"S-{(9R)-1-[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-3-(phosphonooxy)tetrahydrofuran-2-yl]-3,5,9-trihydroxy-8,8-dimethyl-3,5-dioxido-10,14-dioxo-2,4,6-trioxa-11,15-diaza-3λ5,5λ5-diphosphaheptadecan-17-yl} octadecanethioate"
29349990,475-91-2,0050206-7,207-502-0,,IUPAC,"4,11-dimethoxy-5-methyl[1,3]dioxolo[4,5-b]acridin-10(5H)-one"
29349990,568-01-4,0050651-4,209-308-1,,IUPAC,"4,5-dimethoxy-11-methyl[1,3]dioxolo[4,5-c]acridin-6(11H)-one"
29349990,603-72-5,0050930-8,,,IUPAC,"2H-naphtho[1,8-cd][1,2]thiazole 1,1-dioxide"
29349990,828-26-2,0051892-3,,,IUPAC,"2,2,4,4,6,6-hexamethyl-1,3,5-trithiane"
29349990,982-43-4,0052313-7,,,IUPAC,"1-{2-[3-(2,2-diphenylethyl)-1,2,4-oxadiazol-5-yl]ethyl}piperidine hydrochloride"
29349990,1003-52-7,0052394-4,213-709-7,,IUPAC,"4-methyl-1,3-oxazole-5-carbonitrile"
29349990,1556-70-3,0053553-5,,,INNM,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl nicotinate"
29349990,1789-84-0,0054063-6,,,IUPAC,"2-[1,1-dioxido-7-(trifluoromethyl)-2,3-dihydro-4H-1,2,4-benzothiadiazin-4-yl]ethanol"
29349990,1986-66-9,0054399-7,,,IUPAC,"2,2'-[(1,2-dicarboxyethane-1,2-diyl)disulfanediyl]bis(1,3,2-dithiastibolane-4,5-dicarboxylic acid)"
29349990,3158-85-8,0056546-8,,,IUPAC,"dibenzo[b,f][1,4]oxazepin-11(10H)-one"
29349990,3610-02-4,0057202-1,,,IUPAC,1-benzothiophene-4-ol
29349990,3621-82-7,0057221-4,222-818-9,,IUPAC,"2,6-dichloro-1,3-benzoxazole"
29349990,4105-38-8,0057915-7,,,INN,uridine triacetate
29349990,4866-00-6,0058918-4,225-472-7,,IUPAC,"4-methyl-1,3-oxazole-5-carboxamide"
29349990,5495-84-1,0059770-6,226-827-9,,IUPAC,2-(propan-2-yl)-9H-thioxanthen-9-one
29349990,6252-92-2,0060708-9,,,IUPAC,4-[3-hydroxy-3-phenyl-3-(thiophen-2-yl)propyl]-4-methylmorpholin-4-ium
29349990,6504-57-0,0061303-6,,,IUPAC,4-[3-hydroxy-3-phenyl-3-(thiophen-2-yl)propyl]-4-methylmorpholin-4-ium methyl sulfate
29349990,7306-68-5,0062122-7,,,IUPAC,6-chloro-9-(tetrahydro-2H-pyran-2-yl)-9H-purine
29349990,13752-51-7,0065739-6,237-335-9,,IUPAC,4-[(morpholin-4-ylcarbonothioyl)thio]morpholine
29349990,23165-19-7,0071466-9,245-469-4,,IUPAC,"4,4-dimethylmorpholin-4-ium chloride"
29349990,35948-25-5,0073041-6,,,IUPAC,"6H-dibenzo[c,e][1,2]oxaphosphinine 6-oxide"
29349990,26638-53-9,0073276-3,,,IUPAC,"3-chloro-6-methyldibenzo[c,f][1,2]thiazepin-11(6H)-one 5,5-dioxide"
29349990,27574-25-0,0073721-3,,,INNM,tropatepine hydrochloride
29349990,30433-91-1,0075011-8,,,IUPAC,2-(thiophen-2-yl)ethanamine
29349990,38063-96-6,0077725-3,253-769-1,,IUPAC,"1-(1,3-benzodioxol-5-ylmethyl)piperazine dihydrochloride"
29349990,50292-95-0,0079786-4,,,IUPAC,"3,3-bis(2-methyl-1-octyl-1H-indol-3-yl)-2-benzofuran-1(3H)-one"
29349990,57943-81-4,0083383-0,,,INNM,sodium clavulanate
29349990,58769-20-3,0083680-6,,,IUPAC,"(5-benzylfuran-3-yl)methyl (1R,3S)-2,2-dimethyl-3-[(E)-(2-oxodihydrothiophen-3(2H)-ylidene)methyl]cyclopropanecarboxylate"
29349990,59587-08-5,0083921-4,,,INNM,sodium oxolinate
29349990,61177-45-5,0084576-1,,,INNM,potassium clavulanate
29349990,69898-40-4,0091358-6,,,IUPAC,"7-[4-(diethylamino)-2-ethoxyphenyl]-7-(1-ethyl-2-methyl-1H-indol-3-yl)furo[3,4-b]pyridin-5(7H)-one"
29349990,73833-37-1,0093967-3,237-335-9,,IUPAC,"2,2,4,4-tetramethyl-7-oxa-3,20-diazadispiro[5.1.11.2]henicosan-21-one hydrochloride"
29349990,82799-44-8,0095845-2,280-041-0,,IUPAC,"2,4-diethyl-9H-thioxanthen-9-one"
29349990,85006-31-1,0098501-3,,,IUPAC,methyl 3-amino-4-methylthiophene-2-carboxylate
29349990,89347-09-1,0101528-7,,,IUPAC,"2,5-bis[(7-methyloctyl)disulfanyl]-1,3,4-thiadiazole"
29349990,91183-98-1,0101668-8,,,COMMON,uridine 5′-diphospho-N-acetylgalactosamine disodium salt
29349990,92671-67-5,0101734-1,296-417-2,,IUPAC,"8-methyl-3-(propan-2-yl)-1,5-dihydro[1,3]dioxepino[5,6-c]pyridin-9-yl acetate"
29349990,329216-67-3,0129933-8,,,IUPAC,"2-[4-(dibenzo[b,f][1,4]thiazepin-11-yl)piperazin-1-yl]ethanol"
29349990,0-00-0,0130425-2,,,IUPAC,"7-[5-deoxy-5-(sulfamoylamino)-β-D-ribofuranosyl]-5-[(2-ethoxy-6-fluorophenyl)ethynyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine hydrochloride (1:1)"
29349990,1398609-81-8,0130428-5,,,IUPAC,"tert-butyl 5'-acetyl-1H,3'H-spiro[azetidine-3,1'-[2]benzofuran]-1-carboxylate"
29349990,0-00-0,0130446-7,,,IUPAC,"methyl {(1R)-2-[(2S,4S)-2-(5-{2-[(2S,5S)-1-{(2S)-2-[(methoxycarbonyl)amino]-3-methylbutanoyl}-5-methylpyrrolidin-2-yl]-1,11-dihydroisochromeno[4',3':6,7]naphtho[1,2-d]imidazol-9-yl}-1H-imidazol-2-yl)-4-(methoxymethyl)pyrrolidin-1-yl]-2-oxo-1-phenylethyl}carbamate"
29349990,3626-55-9,0130501-7,,,IUPAC,"3-methyl-4-(morpholin-4-yl)-2,2-diphenylbutanoic acid"
29349990,1266084-51-8,0130520-0,,,INN,acoziborole
29349990,207623-20-9,0130658-7,,,INN,agatolimod
29349990,870524-46-2,0130662-3,,,INN,amolimogene bepiplasmid
29349990,875446-37-0,0130664-5,,,INN,anacetrapib
29349990,572924-54-0,0130680-5,,,INN,ridaforolimus
29349990,522664-63-7,0130690-7,,,INN,ibodutant
29349990,26833-87-4,0130702-4,,,INN,omacetaxine mepesuccinate
29349990,865311-47-3,0130705-7,,,INN,itarnafloxin
29349990,496054-87-6,0130706-8,,,INN,radiprodil
29349990,820957-38-8,0130708-0,,,INN,retosiban
29349990,904302-98-3,0130717-1,,,INN,viquidacin
29349990,222551-17-9,0130720-6,,,INN,adoprazine
29349990,757942-43-1,0130725-1,,,INN,bederocin
29349990,959961-96-7,0130727-3,,,INN,bevasiranib
29349990,890056-27-6,0130731-9,,,INN,custirsen
29349990,187865-22-1,0130736-4,,,INN,derquantel
29349990,480449-70-5,0130740-0,,,INN,edoxaban
29349990,1391-36-2,0130750-2,,,INN,lancovutide
29349990,327026-93-7,0130752-4,,,INN,lensiprazine
29349990,1000120-98-8,0130759-1,,,INN,mipomersen
29349990,869884-78-6,0130765-9,,,INN,radezolid
29349990,379231-04-6,0130768-2,,,INN,saracatinib
29349990,841301-32-4,0130789-7,,,INN,amenamevir
29349990,690270-29-2,0130791-1,,,INN,balapiravir
29349990,901119-35-5,0130807-2,,,INN,fostamatinib
29349990,1001859-46-6,0130821-0,,,INN,riferminogene pecaplasmid
29349990,1146887-67-3,0130844-7,,,INN,aganirsen
29349990,775304-57-9,0130847-0,,,INN,ataluren
29349990,1072859-54-1,0130850-5,,,INN,beclanorsen
29349990,537034-22-3,0130854-9,,,INN,burapitant
29349990,681272-30-0,0130859-4,,,INN,elisidepsin
29349990,760173-05-5,0130863-0,,,INN,etamicastat
29349990,877130-28-4,0130866-3,,,INN,filibuvir
29349990,868169-64-6,0130875-4,,,INN,imetelstat
29349990,92562-88-4,0130880-1,,,INN,lagociclovir
29349990,1072874-90-8,0130887-8,,,INN,miravirsen
29349990,868049-49-4,0130893-6,,,INN,olodaterol
29349990,910656-27-8,0130899-2,,,INN,setileuton
29349990,131865-88-8,0130903-1,,,INN,sonedenoson
29349990,594839-88-0,0130905-3,,,INN,tafamidis
29349990,856866-72-3,0130912-2,,,INN,tedizolid
29349990,120202-66-6,0131095-8,,,INNM,clopidogrel hydrogen sulfate
29349990,947409-01-0,0131127-9,,,IUPAC,"methyl 3-[5-[4-(cyclopentyloxy)-2-hydroxybenzoyl]-2-[(2-triphenylmethyl-1,2-benzisoxazol-3(2H)-on-6-yl)methoxy]phenyl]propionate"
29349990,923591-06-4,0131291-0,,,IUPAC,"methyl (5R,7S,10S)-10-tert-butyl-15,15-dimethyl-3,9,12-trioxo-6,7,9,10,11,12,14,15,16,17,18,19-dodecahydro-1H,5H-2,23:5,8-dimethano-4,13,2,8,11-benzodioxatriazacyclohenicosine-7(3H)-carboxylate"
29349990,127000-90-2,0131295-4,,,IUPAC,"1-{[(2R,3S)-2-(2,4-difluorophenyl)-3-methyloxiran-2-yl]methyl}-1H-1,2,4-triazole"
29349990,1029716-44-6,0131335-5,,,IUPAC,"1-(1-ethoxyethyl)-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole"
29349990,112913-94-7,0131336-6,,,IUPAC,N-{[4-(4-fluorobenzyl)morpholin-2-yl]methyl}acetamide
29349990,120788-03-6,0131337-7,,,IUPAC,"S-[(1R,3S)-1-oxidotetrahydrothiophen-3-yl] ethanethioate"
29349990,133413-70-4,0131338-8,,,IUPAC,"(3S,6R,9S,12R,15S,18R,21S,24R)-6,18-dibenzyl-4,10,12,16,22,24-hexamethyl-3,9,15,21-tetrakis(2-methylpropyl)-1,7,13,19-tetraoxa-4,10,16,22-tetraazacyclotetracosane-2,5,8,11,14,17,20,23-octone"
29349990,161599-46-8,0131339-9,,,IUPAC,"(2R,3R,4R,5R)-2-(4-amino-5-fluoro-2-oxopyrimidin-1(2H)-yl)-2-fluoro-5-methyltetrahydrofuran-3,4-diyl diacetate"
29349990,163680-80-6,0131340-2,,,IUPAC,"(3S)-10-[1-(acetylamino)cyclopropyl]-9-fluoro-3-methyl-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid"
29349990,165172-60-1,0131341-3,,,IUPAC,"1-[(2R,5S)-5-(hydroxymethyl)-2,5-dihydrofuran-2-yl]-5-methylpyrimidine-2,4(1H,3H)-dione—1-methylpyrrolidin-2-one (1:1)"
29349990,17381-54-3,0131342-4,,,IUPAC-GEN1,(1-benzothiophen-5-yl)acetic acid
29349990,220099-91-2,0131343-5,,,IUPAC,"(2R)-3'H-spiro[4-azabicyclo[2.2.2]octane-2,2'-furo[2,3-b]pyridine]"
29349990,220100-81-2,0131344-6,,,IUPAC-GEN2,"(2R)-3'H-spiro[4-azabicyclo[2.2.2]octane-2,2'-furo[2,3-b]pyridine] (S,S)-2,3-dihydroxybutanedioate"
29349990,265121-04-8,0131345-7,,,IUPAC,"(3-{[(2R,3S)-2-{(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy}-3-(2-fluorophenyl)morpholin-4-yl]methyl}-5-oxo-2,5-dihydro-1H-1,2,4-triazol-1-yl)phosphonic acid—1-deoxy-1-(methylamino)-D-glucitol (1:2)"
29349990,356782-84-8,0131346-8,,,IUPAC,"3-oxo-4-(β-D-ribofuranosyl)-3,4-dihydropyrazine-2-carboxamide"
29349990,376608-74-1,0131347-9,,,IUPAC,"2-{[(3aR,4S,6R,6aS)-6-{[5-amino-6-chloro-2-(propylsulfanyl)pyrimidin-4-yl]amino}-2,2-dimethyltetrahydro-3aH-cyclopenta[d][1,3]dioxol-4-yl]oxy}ethanol"
29349990,388082-75-5,0131348-0,,,IUPAC-GEN2,5-[4-[[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]amino]-6-quinazolinyl]-2-furancarboxaldehyde 4-methylbenzenesulfonate (1:1)
29349990,390800-88-1,0131349-1,,,IUPAC,"N,N',N''-(boroxin-2,4,6-triyltris{[(1S)-3-methylbutane-1,1-diyl]imino[(2S)-1-oxo-3-phenylpropane-1,2-diyl]})tripyrazine-2-carboxamide"
29349990,452339-73-0,0131350-4,,,IUPAC,"(5R)-5-(2,2-dimethyl-4H-1,3-benzodioxin-6-yl)-1,3-oxazolidin-2-one"
29349990,474554-48-8,0131351-5,,,IUPAC,2-bromo-1-[3-tert-butyl-4-methoxy-5-(morpholin-4-yl)phenyl]ethanone
29349990,4923-87-9,0131352-6,,,IUPAC,5-bromo-1-benzothiophene
29349990,499785-81-8,0131353-7,,,IUPAC,"3-oxo-4-(2,3,5-tri-O-acetyl-β-D-ribofuranosyl)-3,4-dihydropyrazine-2-carboxamide"
29349990,503068-36-8,0131354-8,,,IUPAC,"(5R)-3-(6-{2-[(2,6-dichlorobenzyl)oxy]ethoxy}hexyl)-5-(2,2-dimethyl-4H-1,3-benzodioxin-6-yl)-1,3-oxazolidin-2-one"
29349990,519187-97-4,0131355-9,,,IUPAC-GEN2,1-[3-(2-benzo[b]thien-5-ylethoxy)propyl]-3-azetidinol—(2Z)-2-butenedioate (1:1)
29349990,519188-42-2,0131356-0,,,IUPAC,3-[2-(1-benzothiophen-5-yl)ethoxy]propanoic acid
29349990,519188-55-7,0131357-1,,,IUPAC,3-[2-(1-benzothiophen-5-yl)ethoxy]-1-(3-hydroxyazetidin-1-yl)propan-1-one
29349990,530141-72-1,0131358-2,,,IUPAC,"3-(5-{[4-(cyclopentyloxy)-2-hydroxyphenyl]carbonyl}-2-[(3-hydroxy-1,2-benzoxazol-6-yl)methoxy]phenyl)propanoic acid"
29349990,630100-90-2,0131359-3,,,IUPAC,"(1R)-1,2-anhydro-4-C-{(1E,3E)-4-[(1S,2S,3E,5R,6R,9R)-5-(1-carboxylato-4-cycloheptylpiperazin-2-yl)-6,9-dihydroxy-2,6-dimethyl-11-oxooxacyclododec-3-en-1-yl]penta-1,3-dien-1-yl}-3,5-dideoxy-1-[(2R,3S)-3-hydroxypentan-2-yl]-D-erythropentitol"
29349990,665058-78-6,0131361-7,,,IUPAC,"DNA, d(T-sp-C-G-sp-T-sp-C-G-sp-T-sp-T-sp-T-sp-T-sp-G-sp-A-sp-C-G-sp-T-sp-T-sp-T-sp-T-sp-G-sp-T-sp-C-G-sp-T-sp-T)"
29349990,67978-05-6,0131362-8,,,IUPAC,"diphenylmethyl (2R)-3-methyl-2-[(1R,5S)-3-(4-methylphenyl)-7-oxo-4-oxa-2,6-diazabicyclo[3.2.0]hept-2-en-6-yl]but-3-enoate"
29349990,690270-65-6,0131363-9,,,IUPAC,"(2R,3S,4R)-5-(4-amino-2-oxopyrimidin-1(2H)-yl)-2-azido-2-{[(2-methylpropanoyl)oxy]methyl}tetrahydrofuran-3,4-diyl bis(2-methylpropanoate) hydrochloride"
29349990,710281-33-7,0131364-0,,,IUPAC,"2-({[(1R,3S)-3-{[2-(3-methoxyphenyl)-5-methyl-1,3-oxazol-4-yl]methoxy}cyclohexyl]oxy}methyl)-6-methylbenzoic acid"
29349990,812647-80-6,0131367-3,,,IUPAC,"{(2R,3S,4R,5R)-2-azido-5-(2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)-3,4-bis[(phenylcarbonyl)oxy]tetrahydrofuran-2-yl}methyl 3-chlorobenzoate"
29349990,871484-32-1,0131368-4,,,IUPAC,"4-[4-({3-[(4-deoxy-4-fluoro-β-D-glucopyranosyl)oxy]-5-(propan-2-yl)-1H-pyrazol-4-yl}methyl)phenyl]-N-[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]butanamide"
29349990,893428-72-3,0131369-5,,,IUPAC-GEN2,"N-(5-chloro-1,3-benzodioxol-4-yl)-7-[2-(4-methyl-1-piperazinyl)ethoxy]-5-[(tetrahydro-2H-pyran-4-yl)oxy]-4-quinazolinamine—(2E)-2-butenedioate (1:2)"
29349990,911871-89-1,0131370-8,,,COMMON,"DNA, d(T-sp-C-G-sp-T-sp-C-G-sp-T-sp-C-G-sp-T-sp-T-sp-C-G-sp-G-sp-C-sp-G-sp-C-G-sp-C-sp-G-sp-C-sp-C-sp-G)"
29349990,913695-00-8,0131371-9,,,IUPAC,"2-[({4-[(2,2-dimethyl-1,3-dioxan-5-yl)methoxy]-3,5-dimethylpyridin-2-yl}methyl)sulfinyl]-1H-benzimidazole, sodium salt (1:1)"
29349990,947408-94-8,0131372-0,,,IUPAC,"6-methyl-2-trityl-1,2-benzoxazol-3(2H)-one"
29349990,947408-95-9,0131373-1,,,IUPAC-GEN1,"6-bromomethyl-2-triphenylmethyl-1,2-benzisoxazol-3(2H)-one"
29349990,96803-30-4,0131374-2,,,IUPAC,2-(1-benzothiophen-5-yl)ethanol
29349990,97096-78-1,0131424-5,,,IUPAC,"5,7-dinitro-2,1,3-benzoxadiazol-4-amine 3-oxide"
29349990,117907-74-1,0131425-6,,,IUPAC,"5,7-dinitro-2,1,3-benzoxadiazole-4,6-diamine 3-oxide"
29349990,843608-76-4,0131426-7,,,IUPAC,"1,4-dinitro-2,2-di(1,2,5-oxadiazol-3-yl)piperazine"
